Index,firm,BE,ME,ME.lag1,r_i,r.3.0,r.12.4,AC,CA,DR,OFC,ECI,industry
2022.5,115,131334000.0,94554150.0,91181400.0,0.03255772348102465,-0.1647825526188287,-0.17094075546754553,0.2777777777777778,0.6666666666666666,0.8333333333333334,0.6,0.6944444444444444,Finanças e Seguros
2022.25,115,128621000.0,115004700.0,94554150.0,-0.1647825526188287,-0.002632956110762334,-0.1853860133095242,0.2777777777777778,0.6666666666666666,0.8333333333333334,0.6,0.6944444444444444,Finanças e Seguros
2022.75,115,132406000.0,91181400.0,91672600.0,-0.07894071535853739,0.03255772348102465,-0.1966355766807812,0.2777777777777778,0.6666666666666666,0.8333333333333334,0.6,0.6944444444444444,Finanças e Seguros
2023.5,115,133185000.0,76069750.0,100151250.0,0.0892311337305657,0.2399506696779849,-0.053249358004933245,0.2777777777777778,0.6666666666666666,0.8333333333333334,0.6,0.6944444444444444,Finanças e Seguros
2020.5,115,123580000.0,98434100.0,100836800.0,0.053224063106556106,0.21475804617819427,-0.12064773917234992,0.3055555555555556,0.7222222222222222,0.8333333333333334,0.7,0.6944444444444444,Finanças e Seguros
2021.75,115,125936000.0,109484000.0,104132850.0,-0.029220067951190132,-0.13908773140559305,0.14416984866159774,0.2777777777777778,0.6666666666666666,0.8333333333333334,0.6,0.6944444444444444,Finanças e Seguros
2023.25,115,132130000.0,89664200.0,76069750.0,0.2399506696779849,-0.0068663661274205,-0.21116554449634145,0.2777777777777778,0.6666666666666666,0.8333333333333334,0.6,0.6944444444444444,Finanças e Seguros
2022.0,115,126234000.0,104132850.0,115004700.0,-0.002632956110762334,-0.029220067951190132,-0.035446640588967675,0.2777777777777778,0.6666666666666666,0.8333333333333334,0.6,0.6944444444444444,Finanças e Seguros
2023.0,115,134104000.0,91672600.0,89664200.0,-0.0068663661274205,-0.07894071535853739,-0.1348577852485664,0.2777777777777778,0.6666666666666666,0.8333333333333334,0.6,0.6944444444444444,Finanças e Seguros
2022.25,117,1029723000.0,1349452505.2,1452985275.6,-0.3167054124636821,0.088731861961116,-0.19504395968156962,0.5555555555555556,0.8333333333333334,0.9166666666666666,0.7333333333333333,0.6388888888888888,Software e Dados
2022.75,117,1030491000.0,1050247704.2,1334645581.9,-0.06427643231898328,0.2428315062612723,-0.31410907895812024,0.5833333333333334,0.9444444444444444,1.0,0.7,0.6944444444444444,Software e Dados
2023.5,117,1065979000.0,1199417838.8,1234582389.5,-0.1793660976398063,0.030045178497468253,0.15839753860179473,0.5833333333333334,0.9444444444444444,1.0,0.7,0.6944444444444444,Software e Dados
2022.5,117,1021172000.0,1452985275.6,1050247704.2,0.2428315062612723,-0.3167054124636821,-0.3428714660703802,0.5555555555555556,0.8333333333333334,0.9166666666666666,0.7333333333333333,0.6388888888888888,Software e Dados
2023.0,117,1063707000.0,1334645581.9,1241483969.5,-0.020157535340494304,-0.06427643231898328,0.014857955758706201,0.5833333333333334,0.9444444444444444,1.0,0.7,0.6944444444444444,Software e Dados
2021.75,117,1014640000.0,2131818207.4,1509090927.2,-0.08613552845555415,-0.3454677995759421,-0.0958915188311106,0.5555555555555556,0.8333333333333334,0.9166666666666666,0.7333333333333333,0.6388888888888888,Software e Dados
2023.25,117,1058526000.0,1241483969.5,1199417838.8,0.030045178497468253,-0.020157535340494304,-0.13815033852139308,0.5833333333333334,0.9444444444444444,1.0,0.7,0.6944444444444444,Software e Dados
2022.0,117,1021593000.0,1509090927.2,1349452505.2,0.088731861961116,-0.08613552845555415,-0.44135931840705267,0.5555555555555556,0.8333333333333334,0.9166666666666666,0.7333333333333333,0.6388888888888888,Software e Dados
2023.75,117,1063321000.0,1234582389.5,1023506045.1,0.20472794483556644,-0.1793660976398063,-0.05438878916200933,0.6944444444444444,0.9444444444444444,1.0,0.7,0.6944444444444444,Software e Dados
2022.25,120,7479027000.0,6299900740.0,6045970000.0,-0.029723101446831046,-0.005353875539704297,0.09455448797687012,0.6111111111111112,0.8888888888888888,1.0,1.0,0.7777777777777778,Finanças e Seguros
2020.25,120,5427405000.0,8204381290.0,6900179190.0,0.014292171442502099,-0.13978036974902974,0.8814003201748846,0.6111111111111112,0.8055555555555556,1.0,0.9,0.8333333333333334,Finanças e Seguros
2020.75,120,5888596000.0,6999505840.0,5910367530.0,0.10492201532173608,-0.16913153497234118,0.08214306848292331,0.6111111111111112,0.8055555555555556,1.0,0.9,0.8333333333333334,Finanças e Seguros
2023.25,120,8996183000.0,6477825000.0,6996051000.0,0.08862975452409466,0.0769610411334699,0.09243439538628806,0.6111111111111112,0.8888888888888888,1.0,1.0,0.7777777777777778,Finanças e Seguros
2021.0,120,6209466000.0,5910367530.0,6564196000.0,-0.06805346325226234,0.10492201532173608,-0.2946197332788688,0.6111111111111112,0.8055555555555556,1.0,0.9,0.8333333333333334,Finanças e Seguros
2022.5,120,7935020000.0,6045970000.0,5868909450.0,0.12215749683311916,-0.029723101446831046,0.10666569335613565,0.6111111111111112,0.8888888888888888,1.0,1.0,0.7777777777777778,Finanças e Seguros
2020.0,120,5075035000.0,6666113780.0,8204381290.0,-0.13978036974902974,0.20763126678945096,0.7743789662872995,0.6111111111111112,0.8055555555555556,1.0,0.9,0.8333333333333334,Finanças e Seguros
2021.75,120,6939950000.0,5786857000.0,6210074900.0,0.04143592357349501,0.07058364532234494,0.0194034711505039,0.6111111111111112,0.8055555555555556,1.0,0.9,0.8333333333333334,Finanças e Seguros
2021.5,120,6534872000.0,6132341000.0,5786857000.0,0.07058364532234494,-0.01746508091896983,-0.13226298290286745,0.6111111111111112,0.8055555555555556,1.0,0.9,0.8333333333333334,Finanças e Seguros
2022.0,120,7127654000.0,6210074900.0,6299900740.0,-0.005353875539704297,0.04143592357349501,-0.014934898848887233,0.6111111111111112,0.8888888888888888,1.0,0.9333333333333333,0.7777777777777778,Finanças e Seguros
2023.5,120,9496301000.0,6996051000.0,7298349500.0,0.1317449070134967,0.08862975452409466,0.199118537966589,0.6111111111111112,0.8888888888888888,1.0,1.0,0.7777777777777778,Finanças e Seguros
2021.25,120,6171975000.0,6564196000.0,6132341000.0,-0.01746508091896983,-0.06805346325226234,-0.04991734820810301,0.6111111111111112,0.8055555555555556,1.0,0.9,0.8333333333333334,Finanças e Seguros
2022.75,120,8190351000.0,5868909450.0,6477825000.0,-6.245004513516506e-17,0.12215749683311916,0.006358946586959665,0.6111111111111112,0.8888888888888888,1.0,1.0,0.7777777777777778,Finanças e Seguros
2023.75,120,9862321000.0,7298349500.0,8101599800.0,0.1547596932443768,0.1317449070134967,0.1655907956575645,0.6111111111111112,0.9722222222222222,1.0,1.0,0.7777777777777778,Finanças e Seguros
2023.0,120,8589190000.0,6477825000.0,6477825000.0,0.0769610411334699,-6.245004513516506e-17,0.08708051984658381,0.6111111111111112,0.8888888888888888,1.0,1.0,0.7777777777777778,Finanças e Seguros
2020.5,120,5617049000.0,6900179190.0,6999505840.0,-0.16913153497234118,0.014292171442502099,0.590547280715514,0.6111111111111112,0.8055555555555556,1.0,0.9,0.8333333333333334,Finanças e Seguros
2022.75,125,2168475000.0,2844994907.1,3124986225.4,0.24454397270959083,0.0961594367586378,-0.851976718297561,0.4166666666666667,0.8333333333333334,0.9166666666666666,0.9333333333333333,0.7777777777777778,Software e Dados
2022.25,125,2045267000.0,3188642238.0,4546689904.4,-0.467206871719479,0.35417181371849005,-0.639045853306529,0.4166666666666667,0.8333333333333334,0.7916666666666666,0.9333333333333333,0.7777777777777778,Software e Dados
2023.5,125,2238446000.0,4008665380.4,4206952213.1,0.001258653407196309,0.050365711998110754,0.3798711438924574,0.4166666666666667,0.8333333333333334,0.9166666666666666,0.9333333333333333,0.7777777777777778,Software e Dados
2023.75,125,2298766000.0,4206952213.1,4212250641.6,0.0,0.001258653407196309,0.33407741913193034,0.4166666666666667,0.8333333333333334,0.9166666666666666,0.9333333333333333,0.7777777777777778,Software e Dados
2021.75,125,1887131000.0,5808828901.4,6749292737.1,-0.7389416602965722,0.144616225062395,-0.24412659117692032,0.4166666666666667,0.8333333333333334,0.7916666666666666,0.9333333333333333,0.7777777777777778,Software e Dados
2021.5,125,1815347000.0,5994383368.6,5808828901.4,0.144616225062395,-0.04472041807235183,-0.19940617310456848,0.4166666666666667,0.75,0.7916666666666666,0.9,0.7222222222222222,Software e Dados
2022.0,125,2001971000.0,6749292737.1,3188642238.0,0.35417181371849005,-0.7389416602965722,0.005454814550521547,0.4166666666666667,0.8333333333333334,0.7916666666666666,0.9333333333333333,0.7777777777777778,Software e Dados
2023.25,125,2199224000.0,3851850593.6,4008665380.4,0.050365711998110754,0.03916773442422878,-0.12650346225125036,0.4166666666666667,0.8333333333333334,0.9166666666666666,0.9333333333333333,0.7777777777777778,Software e Dados
2021.25,125,1797950000.0,6073718629.0,5994383368.6,-0.04472041807235183,-0.09444099243952161,-0.10496518066504687,0.4166666666666667,0.75,0.7916666666666666,0.9,0.7222222222222222,Software e Dados
2023.0,125,2215202000.0,3124986225.4,3851850593.6,0.03916773442422878,0.24454397270959083,-0.016875621242351146,0.4166666666666667,0.8333333333333334,0.9166666666666666,0.9333333333333333,0.7777777777777778,Software e Dados
2022.5,125,2096869000.0,4546689904.4,2844994907.1,0.0961594367586378,-0.467206871719479,-0.24015362151568712,0.4166666666666667,0.8333333333333334,0.7916666666666666,0.9333333333333333,0.7777777777777778,Software e Dados
2020.75,128,25627628000.0,85619942085.0,88180255945.0,0.25489224962138524,-0.042258114936445657,0.27566657832013414,0.3611111111111111,0.8888888888888888,0.8333333333333334,0.7,0.75,Finanças e Seguros
2020.0,128,20821097000.0,57922314507.0,90296461743.0,-0.8204315078261554,0.2625613152957679,0.9474381003214289,0.3611111111111111,0.7777777777777778,0.75,0.7,0.6944444444444444,Finanças e Seguros
2022.5,128,39299530000.0,137830422550.0,111504905680.0,0.1190535015915749,-0.1545988088826906,-0.1418674488742278,0.3611111111111111,0.8888888888888888,0.9166666666666666,0.7,0.7222222222222222,Finanças e Seguros
2022.25,128,37379747000.0,117620172550.0,137830422550.0,-0.1545988088826906,0.22298644457688618,-0.13556747594919508,0.3611111111111111,0.8888888888888888,0.9166666666666666,0.7,0.7222222222222222,Finanças e Seguros
2021.75,128,35040325000.0,159795017020.0,105028529070.0,-0.17762422870242472,-0.18722966474868927,0.5232497119712081,0.3611111111111111,0.8888888888888888,0.9166666666666666,0.7,0.7222222222222222,Finanças e Seguros
2023.5,128,44207586000.0,98028099137.0,146823181160.0,0.00010195624841149997,0.4703216448669425,-0.09785534939609797,0.3611111111111111,0.8888888888888888,0.9166666666666666,0.7,0.7222222222222222,Finanças e Seguros
2020.25,128,21386635000.0,90296461743.0,43920725089.0,0.8335367708505216,-0.8204315078261554,0.7544614637884705,0.3611111111111111,0.7777777777777778,0.75,0.7,0.6944444444444444,Finanças e Seguros
2022.0,128,36259353000.0,105028529070.0,117620172550.0,0.22298644457688618,-0.17762422870242472,0.08112779760113357,0.3611111111111111,0.8888888888888888,0.9166666666666666,0.7,0.7222222222222222,Finanças e Seguros
2023.75,128,46708474000.0,146823181160.0,141279817920.0,0.1976499067491755,0.00010195624841149997,0.2534127938792696,0.3611111111111111,0.8888888888888888,0.9166666666666666,0.7,0.7222222222222222,Finanças e Seguros
2021.25,128,26680655000.0,105092856160.0,112228608650.0,0.22928641750191892,0.03907104484790393,1.046170905535461,0.3611111111111111,0.8888888888888888,0.8333333333333334,0.7,0.75,Finanças e Seguros
2021.5,128,30414347000.0,112228608650.0,159795017020.0,-0.18722966474868927,0.22928641750191892,0.2517051795328435,0.3611111111111111,0.8888888888888888,0.8333333333333334,0.7,0.75,Finanças e Seguros
2022.75,128,41358738000.0,111504905680.0,122717431530.0,-0.02620253513862414,0.1190535015915749,-0.10923659300822913,0.3611111111111111,0.8888888888888888,0.9166666666666666,0.7,0.7222222222222222,Finanças e Seguros
2023.25,128,42371767000.0,120658235910.0,98028099137.0,0.4703216448669425,-0.19070631584904874,-0.061747842429739824,0.3611111111111111,0.8888888888888888,0.9166666666666666,0.7,0.7222222222222222,Finanças e Seguros
2020.5,128,22053349000.0,43920725089.0,85619942085.0,-0.042258114936445657,0.8335367708505216,-0.4063808441562232,0.3611111111111111,0.7777777777777778,0.75,0.7,0.6944444444444444,Finanças e Seguros
2023.0,128,42261953000.0,122717431530.0,120658235910.0,-0.19070631584904874,-0.02620253513862414,0.1874411372857705,0.3611111111111111,0.8888888888888888,0.9166666666666666,0.7,0.7222222222222222,Finanças e Seguros
2021.0,128,26048839000.0,88180255945.0,105092856160.0,0.03907104484790393,0.25489224962138524,-0.029152851912079447,0.3611111111111111,0.8888888888888888,0.8333333333333334,0.7,0.75,Finanças e Seguros
2023.0,129,7791628000.0,9023765400.7,7526961601.6,-0.17411806534102725,-0.09871200385057675,-0.4221176711679247,0.3333333333333333,0.7777777777777778,0.8333333333333334,0.7333333333333333,0.6666666666666666,Finanças e Seguros
2023.75,129,7896555000.0,11616689683.0,10258235261.0,0.09156256594867879,-0.12436200675857075,0.3116832703731227,0.3333333333333333,0.8055555555555556,0.8333333333333334,0.7333333333333333,0.6666666666666666,Finanças e Seguros
2022.0,129,5676188000.0,19232695691.0,13951633716.0,-0.008462673918506067,-0.38013643208166403,0.516036740738469,0.3333333333333333,0.8055555555555556,0.8333333333333334,0.7666666666666667,0.6666666666666666,Finanças e Seguros
2020.5,129,5021900000.0,5699915452.3,10604493864.0,-0.08042156731564207,0.6213824825154017,-0.6195042631153294,0.3333333333333333,0.75,0.6666666666666666,0.7333333333333333,0.6388888888888888,Finanças e Seguros
2022.5,129,7671689000.0,13834063134.0,7931461240.6,0.13312214359560884,-0.5467771408450275,-0.7990642245320521,0.3333333333333333,0.8055555555555556,0.8333333333333334,0.7666666666666667,0.6666666666666666,Finanças e Seguros
2021.0,129,5221418000.0,9785055702.5,11484184833.0,0.1425410507310505,0.18072995903428446,-0.24998095414572383,0.3333333333333333,0.75,0.6666666666666666,0.7666666666666667,0.6666666666666666,Finanças e Seguros
2023.5,129,7811558000.0,6324265398.9,11616689683.0,-0.12436200675857075,0.5845133395647267,-0.13970792559599515,0.3333333333333333,0.7777777777777778,0.8333333333333334,0.7333333333333333,0.6666666666666666,Finanças e Seguros
2020.0,129,4830816000.0,9716770089.7,12103144882.0,-0.7909418693454835,0.21961205853544716,1.4877096427696446,0.3333333333333333,0.75,0.6666666666666666,0.7333333333333333,0.6388888888888888,Finanças e Seguros
2021.5,129,5434146000.0,13243566769.0,28993650271.0,-0.410465118531882,0.7839608085393004,0.2428494424496929,0.3333333333333333,0.75,0.6666666666666666,0.7666666666666667,0.6666666666666666,Finanças e Seguros
2021.75,129,5558555000.0,28993650271.0,19232695691.0,-0.38013643208166403,-0.410465118531882,1.1072318183046352,0.3333333333333333,0.8055555555555556,0.8333333333333334,0.7666666666666667,0.6666666666666666,Finanças e Seguros
2020.75,129,5112742000.0,10604493864.0,9785055702.5,0.18072995903428446,-0.08042156731564207,0.0500526717053654,0.3333333333333333,0.75,0.6666666666666666,0.7666666666666667,0.6666666666666666,Finanças e Seguros
2022.25,129,5798633000.0,13951633716.0,13834063134.0,-0.5467771408450275,-0.008462673918506067,-0.0066407420742456424,0.3333333333333333,0.8055555555555556,0.8333333333333334,0.7666666666666667,0.6666666666666666,Finanças e Seguros
2021.25,129,5317468000.0,11484184833.0,13243566769.0,0.7839608085393004,0.1425410507310505,0.7216908742340441,0.3333333333333333,0.75,0.6666666666666666,0.7666666666666667,0.6666666666666666,Finanças e Seguros
2022.75,129,7718812000.0,7931461240.6,9023765400.7,-0.09871200385057675,0.13312214359560884,-0.9353762468451976,0.3333333333333333,0.7777777777777778,0.8333333333333334,0.7333333333333333,0.6666666666666666,Finanças e Seguros
2023.25,129,7706046000.0,7526961601.6,6324265398.9,0.5845133395647267,-0.17411806534102725,-0.5123670010999954,0.3333333333333333,0.7777777777777778,0.8333333333333334,0.7333333333333333,0.6666666666666666,Finanças e Seguros
2020.25,129,4926168000.0,12103144882.0,5699915452.3,0.6213824825154017,-0.7909418693454835,1.1934238784916131,0.3333333333333333,0.75,0.6666666666666666,0.7333333333333333,0.6388888888888888,Finanças e Seguros
2020.25,130,1365474000.0,1604806651.5,1604806651.5,0.0,0.0,0.0,0.6111111111111112,0.8888888888888888,0.8333333333333334,0.9,0.8333333333333334,Finanças e Seguros
2020.5,130,1420203000.0,1604806651.5,1489809964.0,0.0,0.0,0.0,0.6111111111111112,0.8888888888888888,0.8333333333333334,0.9,0.8333333333333334,Finanças e Seguros
2020.0,130,1366874000.0,1644769950.8,1604806651.5,0.0,0.0,0.21513719953952384,0.6111111111111112,0.8888888888888888,0.8333333333333334,0.9,0.8333333333333334,Finanças e Seguros
2019.75,130,1280963000.0,1644769950.8,1644769950.8,0.0,0.0,0.21513719953952384,0.6111111111111112,0.8888888888888888,0.8333333333333334,0.9,0.8333333333333334,Finanças e Seguros
2019.25,136,9959844000.0,10520208766.0,10520750640.0,0.048171366148694036,0.027137818635740763,0.04221131323248181,0.3888888888888889,0.6666666666666666,0.8333333333333334,0.5666666666666667,0.5833333333333334,Outros
2021.0,136,12012028000.0,15019721520.0,21382799770.0,0.06971463259471077,0.3919237452472959,0.15928748616735453,0.3888888888888889,0.6944444444444444,0.9166666666666666,0.5666666666666667,0.6388888888888888,Outros
2020.75,136,10969822000.0,12319439270.0,15019721520.0,0.3919237452472959,0.20662885707876033,0.1663122210615118,0.3888888888888889,0.6944444444444444,0.9166666666666666,0.5666666666666667,0.6388888888888888,Outros
2023.0,136,7833582000.0,9131619820.0,11110184340.0,-0.10267234197132422,0.2899454156067635,0.004859907885298463,0.3888888888888889,0.75,0.8333333333333334,0.5666666666666667,0.6388888888888888,Outros
2019.0,136,9158589000.0,12320086420.0,10520208766.0,0.027137818635740763,-0.1568068434553149,0.291094447615477,0.3888888888888889,0.6666666666666666,0.8333333333333334,0.5666666666666667,0.5833333333333334,Outros
2022.25,136,7502810000.0,9380546130.0,12526203360.0,-0.2151666742481833,0.28045312530425504,0.07643573578413082,0.3888888888888889,0.7222222222222222,0.9166666666666666,0.5666666666666667,0.6388888888888888,Outros
2022.0,136,14546950000.0,19880688490.0,9380546130.0,0.28045312530425504,0.14797307748507338,-0.001822709106231793,0.3888888888888889,0.7222222222222222,0.9166666666666666,0.5666666666666667,0.6388888888888888,Outros
2022.5,136,7663714000.0,12526203360.0,9585072680.0,-0.06042654317077326,-0.2151666742481833,0.220715143362451,0.3888888888888889,0.7222222222222222,0.9166666666666666,0.5666666666666667,0.6388888888888888,Outros
2020.25,136,9560855000.0,12967223910.0,9884782080.0,0.22478828853621743,-0.27212965944762324,0.22176370915850535,0.3888888888888889,0.6666666666666666,0.8333333333333334,0.5666666666666667,0.5833333333333334,Outros
2021.5,136,12164159000.0,22534166890.0,24570689490.0,-0.20771105942687743,0.13617371772593487,0.668267234920767,0.3888888888888889,0.6944444444444444,0.9166666666666666,0.5666666666666667,0.6388888888888888,Outros
2021.25,136,11254811000.0,21382799770.0,22534166890.0,0.13617371772593487,0.06971463259471077,0.8233408908622737,0.3888888888888889,0.6944444444444444,0.9166666666666666,0.5666666666666667,0.6388888888888888,Outros
2019.5,136,9661845000.0,10520750640.0,10938124350.0,-0.040061248963106304,0.048171366148694036,0.10794341321963212,0.3888888888888889,0.6666666666666666,0.8333333333333334,0.5666666666666667,0.5833333333333334,Outros
2022.75,136,7741049000.0,9585072680.0,9131619820.0,0.2899454156067635,-0.06042654317077326,0.2132595285411451,0.3888888888888889,0.75,0.8333333333333334,0.5666666666666667,0.6388888888888888,Outros
2021.75,136,13421728000.0,24570689490.0,19880688490.0,0.14797307748507338,-0.20771105942687743,0.5978120955679416,0.3888888888888889,0.7222222222222222,0.9166666666666666,0.5666666666666667,0.6388888888888888,Outros
2020.0,136,10204588000.0,10652869630.0,12967223910.0,-0.27212965944762324,0.2136535919729176,0.0352479358213285,0.3888888888888889,0.6666666666666666,0.8333333333333334,0.5666666666666667,0.5833333333333334,Outros
2019.75,136,9553065000.0,10938124350.0,10652869630.0,0.2136535919729176,-0.040061248963106304,-0.0814976586708801,0.3888888888888889,0.6666666666666666,0.8333333333333334,0.5666666666666667,0.5833333333333334,Outros
2020.5,136,10522354000.0,9884782080.0,12319439270.0,0.20662885707876033,0.22478828853621743,-0.09853731643781194,0.3888888888888889,0.6666666666666666,0.8333333333333334,0.5666666666666667,0.5833333333333334,Outros
2023.75,136,7585763000.0,8551297370.0,8686921540.0,0.19026519998849023,0.022702955945935698,0.05026323934337054,0.3888888888888889,0.7777777777777778,0.8333333333333334,0.5333333333333333,0.6388888888888888,Outros
2023.5,136,7434838000.0,10229624240.0,8551297370.0,0.022702955945935698,-0.13700983429206876,0.12684653046466604,0.3888888888888889,0.75,0.8333333333333334,0.5666666666666667,0.6388888888888888,Outros
2023.25,136,7477001000.0,11110184340.0,10229624240.0,-0.13700983429206876,-0.10267234197132422,0.01435219818780694,0.3888888888888889,0.75,0.8333333333333334,0.5666666666666667,0.6388888888888888,Outros
2021.75,137,731100000.0,2270913680.0,2056380360.0,-0.30392868895694614,-0.09923492222219904,0.0,0.5277777777777778,0.6666666666666666,0.7916666666666666,0.5666666666666667,0.6944444444444444,Finanças e Seguros
2023.25,137,804217000.0,1258894046.7,1043657297.7,0.38435423853985506,-0.15689131247232438,-0.39415601161699865,0.5277777777777778,0.75,0.7916666666666666,0.7,0.6666666666666666,Finanças e Seguros
2023.0,137,771376000.0,1456290414.5,1258894046.7,-0.15689131247232438,-0.13113888139622223,0.024195388587915798,0.5277777777777778,0.75,0.7916666666666666,0.7,0.6666666666666666,Finanças e Seguros
2022.0,137,771396000.0,2056380360.0,1517429833.3,0.2872125188086922,-0.30392868895694614,-0.09923492222219904,0.5277777777777778,0.6666666666666666,0.7916666666666666,0.5666666666666667,0.6944444444444444,Finanças e Seguros
2022.75,137,757523000.0,1378593103.3,1456290414.5,-0.13113888139622223,0.07985391356974696,-0.3595872139387773,0.5277777777777778,0.75,0.7916666666666666,0.7,0.6666666666666666,Finanças e Seguros
2022.25,137,767206000.0,1517429833.3,1942419833.3,-0.34287104379052336,0.2872125188086922,-0.4031636111791452,0.5277777777777778,0.6666666666666666,0.7916666666666666,0.5666666666666667,0.6944444444444444,Finanças e Seguros
2022.5,137,758689000.0,1942419833.3,1378593103.3,0.07985391356974696,-0.34287104379052336,-0.11595109237045298,0.5277777777777778,0.6666666666666666,0.7916666666666666,0.5666666666666667,0.6944444444444444,Finanças e Seguros
2021.5,139,8299809000.0,20370374626.0,22093283450.0,-0.008820343842972797,0.08034766940320288,0.17080995762297185,0.6666666666666666,0.9722222222222222,1.0,0.8666666666666667,0.8611111111111112,Alimentos e Beb
2019.0,139,8625215000.0,17825132001.0,17794353362.0,0.03230428949924613,-0.0018223239667222216,-0.5103703540108017,0.6388888888888888,0.6111111111111112,0.9166666666666666,0.7666666666666667,0.8333333333333334,Alimentos e Beb
2021.25,139,8585784000.0,17801865851.0,20370374626.0,0.08034766940320288,0.13477834625205978,0.3788267115049563,0.6666666666666666,0.9166666666666666,0.8333333333333334,0.8666666666666667,0.8055555555555556,Alimentos e Beb
2022.0,139,7599847000.0,21899869323.0,18183091464.0,-0.19178000153813665,-0.18476085282551397,0.20630567181228987,0.6666666666666666,0.9722222222222222,1.0,0.8666666666666667,0.8611111111111112,Alimentos e Beb
2022.25,139,8462532000.0,18183091464.0,20029232074.0,-0.3132895735703002,-0.19178000153813665,-0.11323352726528388,0.6666666666666666,0.9722222222222222,1.0,0.8666666666666667,0.8611111111111112,Alimentos e Beb
2020.5,139,6476237000.0,12249455382.0,17160277301.0,-0.14556425598626088,0.34279510013404424,-0.6710357269525141,0.6666666666666666,0.8333333333333334,0.875,0.8,0.8055555555555556,Alimentos e Beb
2023.75,139,9152646000.0,9607354221.0,17105505323.0,0.3039861201865675,0.1342326057519151,-0.3685014791934896,0.5833333333333334,0.9722222222222222,1.0,0.8666666666666667,0.8888888888888888,Alimentos e Beb
2020.25,139,7895623000.0,28573944960.0,12249455382.0,0.34279510013404424,-0.8470138098242939,0.44088623067500854,0.6666666666666666,0.8333333333333334,0.875,0.8,0.8055555555555556,Alimentos e Beb
2020.75,139,6793900000.0,17160277301.0,14845657637.0,0.18159586735717295,-0.14556425598626088,-0.5860081426987276,0.6666666666666666,0.9166666666666666,0.8333333333333334,0.8666666666666667,0.8055555555555556,Alimentos e Beb
2021.0,139,7086932000.0,14845657637.0,17801865851.0,0.13477834625205978,0.18159586735717295,-0.6497829656765105,0.6666666666666666,0.9166666666666666,0.8333333333333334,0.8666666666666667,0.8055555555555556,Alimentos e Beb
2023.0,139,12000440000.0,13886145015.0,8926807509.7,-0.28768207245178085,-0.44183275227903923,-0.558728082595282,0.7222222222222222,0.9722222222222222,1.0,0.8666666666666667,0.8888888888888888,Alimentos e Beb
2023.25,139,11270008000.0,8926807509.7,6695105632.3,0.3610133455373305,-0.28768207245178085,-0.8087808333361844,0.7222222222222222,0.9722222222222222,1.0,0.8666666666666667,0.8888888888888888,Alimentos e Beb
2020.0,139,7149921000.0,31009224360.0,28573944960.0,-0.8470138098242939,-0.08178943300847796,0.5549799531827326,0.6666666666666666,0.8333333333333334,0.875,0.8,0.8055555555555556,Alimentos e Beb
2022.5,139,12423107000.0,20029232074.0,14649035581.0,-0.053658507486845065,-0.3132895735703002,-0.3853611982066234,0.6666666666666666,0.9722222222222222,1.0,0.8666666666666667,0.8611111111111112,Alimentos e Beb
2021.75,139,8337034000.0,22093283450.0,21899869323.0,-0.18476085282551397,-0.008820343842972797,0.3967218830124356,0.6666666666666666,0.9722222222222222,1.0,0.8666666666666667,0.8611111111111112,Alimentos e Beb
2019.75,139,7207065000.0,23956288848.0,31009224360.0,-0.08178943300847796,0.2577675158802577,0.2953901133357527,0.6666666666666666,0.8333333333333334,0.875,0.8,0.8055555555555556,Alimentos e Beb
2019.5,139,6761783000.0,18378577587.0,23956288848.0,0.2577675158802577,0.2649081478032288,0.22978809403287817,0.6388888888888888,0.6111111111111112,0.9166666666666666,0.7666666666666667,0.8333333333333334,Alimentos e Beb
2023.5,139,10268821000.0,6695105632.3,9607354221.0,0.1342326057519151,0.3610133455373305,-0.7831733322176652,0.7222222222222222,0.9722222222222222,1.0,0.8666666666666667,0.8888888888888888,Alimentos e Beb
2019.25,139,6964627000.0,17794353362.0,18378577587.0,0.2649081478032288,0.03230428949924613,-0.04021989811190783,0.6388888888888888,0.6111111111111112,0.9166666666666666,0.7666666666666667,0.8333333333333334,Alimentos e Beb
2022.75,139,12186918000.0,14649035581.0,13886145015.0,-0.44183275227903923,-0.053658507486845065,-0.6898304279339508,0.7222222222222222,0.9722222222222222,1.0,0.8666666666666667,0.8888888888888888,Alimentos e Beb
2020.5,140,1210981000.0,406022546.2,748484260.83,-0.13547251259016993,0.7830421846603632,-0.11226730188562734,0.3333333333333333,0.5555555555555556,0.5833333333333334,0.6333333333333333,0.6388888888888888,Outros
2022.75,140,1271293000.0,498891336.19,669145335.84,-0.0031039859358243816,0.4075333611813993,-0.34354565249960756,0.3333333333333333,0.5555555555555556,0.5833333333333334,0.6333333333333333,0.6388888888888888,Outros
2023.5,140,1308283000.0,712307333.89,729025344.74,0.055023701427705046,0.011173300601984574,0.41883291642894827,0.3333333333333333,0.5555555555555556,0.5833333333333334,0.6333333333333333,0.6388888888888888,Outros
2021.0,140,1236494000.0,689170114.72,687134615.58,-0.11328973761978173,0.06226910853479693,-0.44109228571504255,0.3333333333333333,0.5555555555555556,0.5833333333333334,0.6333333333333333,0.6388888888888888,Outros
2019.0,140,1133385000.0,301253281.21,292366139.12,0.0906065495811416,-0.09485779346261812,0.2252492114708501,0.3333333333333333,0.5555555555555556,0.5833333333333334,0.6333333333333333,0.6388888888888888,Outros
